# timestamp,rotor_speed
2009-01-01 00:00:05.011000 PST,365.5046545
2009-01-01 00:00:05.011200 PST,365.5046545
2009-01-01 00:00:05.011400 PST,365.5046545
2009-01-01 00:00:05.011600 PST,365.5046545
2009-01-01 00:00:05.011800 PST,365.5046545
2009-01-01 00:00:05.012000 PST,365.5046545
2009-01-01 00:00:05.012200 PST,365.5046545
2009-01-01 00:00:05.012400 PST,365.5046545
2009-01-01 00:00:05.012600 PST,365.5046545
2009-01-01 00:00:05.012800 PST,365.5046545
2009-01-01 00:00:05.013000 PST,365.5046545
2009-01-01 00:00:05.013200 PST,365.5046545
2009-01-01 00:00:05.013400 PST,365.5046545
2009-01-01 00:00:05.013600 PST,365.5046545
2009-01-01 00:00:05.013800 PST,365.5046545
2009-01-01 00:00:05.014000 PST,365.5046545
2009-01-01 00:00:05.014200 PST,365.5046545
2009-01-01 00:00:05.014400 PST,365.5046545
2009-01-01 00:00:05.014600 PST,365.5046545
2009-01-01 00:00:05.014800 PST,365.5046545
2009-01-01 00:00:05.015000 PST,365.5046545
2009-01-01 00:00:05.015200 PST,365.5046545
2009-01-01 00:00:05.015400 PST,365.5046545
2009-01-01 00:00:05.015600 PST,365.5046545
2009-01-01 00:00:05.015800 PST,365.5046545
2009-01-01 00:00:05.016000 PST,365.5046545
2009-01-01 00:00:05.016200 PST,365.5046545
2009-01-01 00:00:05.016400 PST,365.5046545
2009-01-01 00:00:05.016600 PST,365.5046545
2009-01-01 00:00:05.016800 PST,365.5046545
2009-01-01 00:00:05.017000 PST,365.5046545
2009-01-01 00:00:05.017200 PST,365.5046545
2009-01-01 00:00:05.017400 PST,365.5046545
2009-01-01 00:00:05.017600 PST,365.5046545
2009-01-01 00:00:05.017800 PST,365.5046545
2009-01-01 00:00:05.018000 PST,365.5046545
2009-01-01 00:00:05.018200 PST,365.5046545
2009-01-01 00:00:05.018400 PST,365.5046545
2009-01-01 00:00:05.018600 PST,365.5046545
2009-01-01 00:00:05.018800 PST,365.5046545
2009-01-01 00:00:05.019000 PST,365.5046545
2009-01-01 00:00:05.019200 PST,365.5046545
2009-01-01 00:00:05.019400 PST,365.5046545
2009-01-01 00:00:05.019600 PST,365.5046545
2009-01-01 00:00:05.019800 PST,365.5046545
2009-01-01 00:00:05.020000 PST,365.5046545
2009-01-01 00:00:05.020200 PST,365.5046545
2009-01-01 00:00:05.020400 PST,365.5046545
2009-01-01 00:00:05.020600 PST,365.5046545
2009-01-01 00:00:05.020800 PST,365.5046545
2009-01-01 00:00:05.021000 PST,365.5046545
2009-01-01 00:00:05.021200 PST,365.5046545
2009-01-01 00:00:05.021400 PST,365.5046545
2009-01-01 00:00:05.021600 PST,365.5046545
2009-01-01 00:00:05.021800 PST,365.5046545
2009-01-01 00:00:05.022000 PST,365.5046545
2009-01-01 00:00:05.022200 PST,365.5046545
2009-01-01 00:00:05.022400 PST,365.5046545
2009-01-01 00:00:05.022600 PST,365.5046545
2009-01-01 00:00:05.022800 PST,365.5046545
2009-01-01 00:00:05.023000 PST,365.5046545
2009-01-01 00:00:05.023200 PST,365.5046545
2009-01-01 00:00:05.023400 PST,365.5046545
2009-01-01 00:00:05.023600 PST,365.5046545
2009-01-01 00:00:05.023800 PST,365.5046545
2009-01-01 00:00:05.024000 PST,365.5046545
2009-01-01 00:00:05.024200 PST,365.5046545
2009-01-01 00:00:05.024400 PST,365.5046545
2009-01-01 00:00:05.024600 PST,365.5046545
2009-01-01 00:00:05.024800 PST,365.5046545
2009-01-01 00:00:05.025000 PST,365.5046545
2009-01-01 00:00:05.025200 PST,365.5046545
2009-01-01 00:00:05.025400 PST,365.5046545
2009-01-01 00:00:05.025600 PST,365.5046545
2009-01-01 00:00:05.025800 PST,365.5046545
2009-01-01 00:00:05.026000 PST,365.5046545
2009-01-01 00:00:05.026200 PST,365.5046545
2009-01-01 00:00:05.026400 PST,365.5046545
2009-01-01 00:00:05.026600 PST,365.5046545
2009-01-01 00:00:05.026800 PST,365.5046545
2009-01-01 00:00:05.027000 PST,365.5046545
2009-01-01 00:00:05.027200 PST,365.5046545
2009-01-01 00:00:05.027400 PST,365.5046545
2009-01-01 00:00:05.027600 PST,365.5046545
2009-01-01 00:00:05.027800 PST,365.5046545
2009-01-01 00:00:05.028000 PST,365.5046545
2009-01-01 00:00:05.028200 PST,365.5046545
2009-01-01 00:00:05.028400 PST,365.5046545
2009-01-01 00:00:05.028600 PST,365.5046545
2009-01-01 00:00:05.028800 PST,365.5046545
2009-01-01 00:00:05.029000 PST,365.5046545
2009-01-01 00:00:05.029200 PST,365.5046545
2009-01-01 00:00:05.029400 PST,365.5046545
2009-01-01 00:00:05.029600 PST,365.5046545
2009-01-01 00:00:05.029800 PST,365.5046545
2009-01-01 00:00:05.030000 PST,365.5046545
2009-01-01 00:00:05.030200 PST,365.5046545
2009-01-01 00:00:05.030400 PST,365.5046545
2009-01-01 00:00:05.030600 PST,365.5046545
2009-01-01 00:00:05.030800 PST,365.5046545
2009-01-01 00:00:05.031000 PST,365.5046545
2009-01-01 00:00:05.031200 PST,365.5046545
2009-01-01 00:00:05.031400 PST,365.5046545
2009-01-01 00:00:05.031600 PST,365.5046545
2009-01-01 00:00:05.031800 PST,365.5046545
2009-01-01 00:00:05.032000 PST,365.5046545
2009-01-01 00:00:05.032200 PST,365.5046545
2009-01-01 00:00:05.032400 PST,365.5046545
2009-01-01 00:00:05.032600 PST,365.5046545
2009-01-01 00:00:05.032800 PST,365.5046545
2009-01-01 00:00:05.033000 PST,365.5046545
2009-01-01 00:00:05.033200 PST,365.5046545
2009-01-01 00:00:05.033400 PST,365.5046545
2009-01-01 00:00:05.033600 PST,365.5046545
2009-01-01 00:00:05.033800 PST,365.5046545
2009-01-01 00:00:05.034000 PST,365.5046545
2009-01-01 00:00:05.034200 PST,365.5046545
2009-01-01 00:00:05.034400 PST,365.5046545
2009-01-01 00:00:05.034600 PST,365.5046545
2009-01-01 00:00:05.034800 PST,365.5046545
2009-01-01 00:00:05.035000 PST,365.5046545
2009-01-01 00:00:05.035200 PST,365.5046545
2009-01-01 00:00:05.035400 PST,365.5046545
2009-01-01 00:00:05.035600 PST,365.5046545
2009-01-01 00:00:05.035800 PST,365.5046545
2009-01-01 00:00:05.036000 PST,365.5046545
2009-01-01 00:00:05.036200 PST,365.5046545
2009-01-01 00:00:05.036400 PST,365.5046545
2009-01-01 00:00:05.036600 PST,365.5046545
2009-01-01 00:00:05.036800 PST,365.5046545
2009-01-01 00:00:05.037000 PST,365.5046545
2009-01-01 00:00:05.037200 PST,365.5046545
2009-01-01 00:00:05.037400 PST,365.5046545
2009-01-01 00:00:05.037600 PST,365.5046545
2009-01-01 00:00:05.037800 PST,365.5046545
2009-01-01 00:00:05.038000 PST,365.5046545
2009-01-01 00:00:05.038200 PST,365.5046545
2009-01-01 00:00:05.038400 PST,365.5046545
2009-01-01 00:00:05.038600 PST,365.5046545
2009-01-01 00:00:05.038800 PST,365.5046545
2009-01-01 00:00:05.039000 PST,365.5046545
2009-01-01 00:00:05.039200 PST,365.5046545
2009-01-01 00:00:05.039400 PST,365.5046545
2009-01-01 00:00:05.039600 PST,365.5046545
2009-01-01 00:00:05.039800 PST,365.5046545
2009-01-01 00:00:05.040000 PST,365.5046545
2009-01-01 00:00:05.040200 PST,365.5046545
2009-01-01 00:00:05.040400 PST,365.5046545
2009-01-01 00:00:05.040600 PST,365.5046545
2009-01-01 00:00:05.040800 PST,365.5046545
2009-01-01 00:00:05.041000 PST,365.5046545
2009-01-01 00:00:05.041200 PST,365.5046545
2009-01-01 00:00:05.041400 PST,365.5046545
2009-01-01 00:00:05.041600 PST,365.5046545
2009-01-01 00:00:05.041800 PST,365.5046545
2009-01-01 00:00:05.042000 PST,365.5046545
2009-01-01 00:00:05.042200 PST,365.5046545
2009-01-01 00:00:05.042400 PST,365.5046545
2009-01-01 00:00:05.042600 PST,365.5046545
2009-01-01 00:00:05.042800 PST,365.5046545
2009-01-01 00:00:05.043000 PST,365.5046545
2009-01-01 00:00:05.043200 PST,365.5046545
2009-01-01 00:00:05.043400 PST,365.5046545
2009-01-01 00:00:05.043600 PST,365.5046545
2009-01-01 00:00:05.043800 PST,365.5046545
2009-01-01 00:00:05.044000 PST,365.5046545
2009-01-01 00:00:05.044200 PST,365.5046545
2009-01-01 00:00:05.044400 PST,365.5046545
2009-01-01 00:00:05.044600 PST,365.5046545
2009-01-01 00:00:05.044800 PST,365.5046545
2009-01-01 00:00:05.045000 PST,365.5046545
2009-01-01 00:00:05.045200 PST,365.5046545
2009-01-01 00:00:05.045400 PST,365.5046545
2009-01-01 00:00:05.045600 PST,365.5046545
2009-01-01 00:00:05.045800 PST,365.5046545
2009-01-01 00:00:05.046000 PST,365.5046545
2009-01-01 00:00:05.046200 PST,365.5046545
2009-01-01 00:00:05.046400 PST,365.5046545
2009-01-01 00:00:05.046600 PST,365.5046545
2009-01-01 00:00:05.046800 PST,365.5046545
2009-01-01 00:00:05.047000 PST,365.5046545
2009-01-01 00:00:05.047200 PST,365.5046545
2009-01-01 00:00:05.047400 PST,365.5046545
2009-01-01 00:00:05.047600 PST,365.5046545
2009-01-01 00:00:05.047800 PST,365.5046545
2009-01-01 00:00:05.048000 PST,365.5046545
2009-01-01 00:00:05.048200 PST,365.5046545
2009-01-01 00:00:05.048400 PST,365.5046545
2009-01-01 00:00:05.048600 PST,365.5046545
2009-01-01 00:00:05.048800 PST,365.5046545
2009-01-01 00:00:05.049000 PST,365.5046545
2009-01-01 00:00:05.049200 PST,365.5046545
2009-01-01 00:00:05.049400 PST,365.5046545
2009-01-01 00:00:05.049600 PST,365.5046545
2009-01-01 00:00:05.049800 PST,365.5046545
2009-01-01 00:00:05.050000 PST,365.5046545
2009-01-01 00:00:05.050200 PST,365.5046545
2009-01-01 00:00:05.050400 PST,365.5046545
2009-01-01 00:00:05.050600 PST,365.5046545
2009-01-01 00:00:05.050800 PST,365.5046545
2009-01-01 00:00:05.051000 PST,365.5046545
2009-01-01 00:00:05.051200 PST,365.5046545
2009-01-01 00:00:05.051400 PST,365.5046545
2009-01-01 00:00:05.051600 PST,365.5046545
2009-01-01 00:00:05.051800 PST,365.5046545
2009-01-01 00:00:05.052000 PST,365.5046545
2009-01-01 00:00:05.052200 PST,365.5046545
2009-01-01 00:00:05.052400 PST,365.5046545
2009-01-01 00:00:05.052600 PST,365.5046545
2009-01-01 00:00:05.052800 PST,365.5046545
2009-01-01 00:00:05.053000 PST,365.5046545
2009-01-01 00:00:05.053200 PST,365.5046545
2009-01-01 00:00:05.053400 PST,365.5046545
2009-01-01 00:00:05.053600 PST,365.5046545
2009-01-01 00:00:05.053800 PST,365.5046545
2009-01-01 00:00:05.054000 PST,365.5046545
2009-01-01 00:00:05.054200 PST,365.5046545
2009-01-01 00:00:05.054400 PST,365.5046545
2009-01-01 00:00:05.054600 PST,365.5046545
2009-01-01 00:00:05.054800 PST,365.5046545
2009-01-01 00:00:05.055000 PST,365.5046545
2009-01-01 00:00:05.055200 PST,365.5046545
2009-01-01 00:00:05.055400 PST,365.5046545
2009-01-01 00:00:05.055600 PST,365.5046545
2009-01-01 00:00:05.055800 PST,365.5046545
2009-01-01 00:00:05.056000 PST,365.5046545
2009-01-01 00:00:05.056200 PST,365.5046545
2009-01-01 00:00:05.056400 PST,365.5046545
2009-01-01 00:00:05.056600 PST,365.5046545
2009-01-01 00:00:05.056800 PST,365.5046545
2009-01-01 00:00:05.057000 PST,365.5046545
2009-01-01 00:00:05.057200 PST,365.5046545
2009-01-01 00:00:05.057400 PST,365.5046545
2009-01-01 00:00:05.057600 PST,365.5046545
2009-01-01 00:00:05.057800 PST,365.5046545
2009-01-01 00:00:05.058000 PST,365.5046545
2009-01-01 00:00:05.058200 PST,365.5046545
2009-01-01 00:00:05.058400 PST,365.5046545
2009-01-01 00:00:05.058600 PST,365.5046545
2009-01-01 00:00:05.058800 PST,365.5046545
2009-01-01 00:00:05.059000 PST,365.5046545
2009-01-01 00:00:05.059200 PST,365.5046545
2009-01-01 00:00:05.059400 PST,365.5046545
2009-01-01 00:00:05.059600 PST,365.5046545
2009-01-01 00:00:05.059800 PST,365.5046545
2009-01-01 00:00:05.060000 PST,365.5046545
2009-01-01 00:00:05.060200 PST,365.5046545
2009-01-01 00:00:05.060400 PST,365.5046545
2009-01-01 00:00:05.060600 PST,365.5046545
2009-01-01 00:00:05.060800 PST,365.5046545
2009-01-01 00:00:05.061000 PST,365.5046545
2009-01-01 00:00:05.061200 PST,365.5046545
2009-01-01 00:00:05.061400 PST,365.5046545
2009-01-01 00:00:05.061600 PST,365.5046545
2009-01-01 00:00:05.061800 PST,365.5046545
2009-01-01 00:00:05.062000 PST,365.5046545
2009-01-01 00:00:05.062200 PST,365.5046545
2009-01-01 00:00:05.062400 PST,365.5046545
2009-01-01 00:00:05.062600 PST,365.5046545
2009-01-01 00:00:05.062800 PST,365.5046545
2009-01-01 00:00:05.063000 PST,365.5046545
2009-01-01 00:00:05.063200 PST,365.5046545
2009-01-01 00:00:05.063400 PST,365.5046545
2009-01-01 00:00:05.063600 PST,365.5046545
2009-01-01 00:00:05.063800 PST,365.5046545
2009-01-01 00:00:05.064000 PST,365.5046545
2009-01-01 00:00:05.064200 PST,365.5046545
2009-01-01 00:00:05.064400 PST,365.5046545
2009-01-01 00:00:05.064600 PST,365.5046545
2009-01-01 00:00:05.064800 PST,365.5046545
2009-01-01 00:00:05.065000 PST,365.5046545
2009-01-01 00:00:05.065200 PST,365.5046545
2009-01-01 00:00:05.065400 PST,365.5046545
2009-01-01 00:00:05.065600 PST,365.5046545
2009-01-01 00:00:05.065800 PST,365.5046545
2009-01-01 00:00:05.066000 PST,365.5046545
2009-01-01 00:00:05.066200 PST,365.5046545
2009-01-01 00:00:05.066400 PST,365.5046545
2009-01-01 00:00:05.066600 PST,365.5046545
2009-01-01 00:00:05.066800 PST,365.5046545
2009-01-01 00:00:05.067000 PST,365.5046545
2009-01-01 00:00:05.067200 PST,365.5046545
2009-01-01 00:00:05.067400 PST,365.5046545
2009-01-01 00:00:05.067600 PST,365.5046545
2009-01-01 00:00:05.067800 PST,365.5046545
2009-01-01 00:00:05.068000 PST,365.5046545
2009-01-01 00:00:05.068200 PST,365.5046545
2009-01-01 00:00:05.068400 PST,365.5046545
2009-01-01 00:00:05.068600 PST,365.5046545
2009-01-01 00:00:05.068800 PST,365.5046545
2009-01-01 00:00:05.069000 PST,365.5046545
2009-01-01 00:00:05.069200 PST,365.5046545
2009-01-01 00:00:05.069400 PST,365.5046545
2009-01-01 00:00:05.069600 PST,365.5046545
2009-01-01 00:00:05.069800 PST,365.5046545
2009-01-01 00:00:05.070000 PST,365.5046545
2009-01-01 00:00:05.070200 PST,365.5046545
2009-01-01 00:00:05.070400 PST,365.5046545
2009-01-01 00:00:05.070600 PST,365.5046545
2009-01-01 00:00:05.070800 PST,365.5046545
2009-01-01 00:00:05.071000 PST,365.5046545
2009-01-01 00:00:05.071200 PST,365.5046545
2009-01-01 00:00:05.071400 PST,365.5046545
2009-01-01 00:00:05.071600 PST,365.5046545
2009-01-01 00:00:05.071800 PST,365.5046545
2009-01-01 00:00:05.072000 PST,365.5046545
2009-01-01 00:00:05.072200 PST,365.5046545
2009-01-01 00:00:05.072400 PST,365.5046545
2009-01-01 00:00:05.072600 PST,365.5046545
2009-01-01 00:00:05.072800 PST,365.5046545
2009-01-01 00:00:05.073000 PST,365.5046545
2009-01-01 00:00:05.073200 PST,365.5046545
2009-01-01 00:00:05.073400 PST,365.5046545
2009-01-01 00:00:05.073600 PST,365.5046545
2009-01-01 00:00:05.073800 PST,365.5046545
2009-01-01 00:00:05.074000 PST,365.5046545
2009-01-01 00:00:05.074200 PST,365.5046545
2009-01-01 00:00:05.074400 PST,365.5046545
2009-01-01 00:00:05.074600 PST,365.5046545
2009-01-01 00:00:05.074800 PST,365.5046545
2009-01-01 00:00:05.075000 PST,365.5046545
2009-01-01 00:00:05.075200 PST,365.5046545
2009-01-01 00:00:05.075400 PST,365.5046545
2009-01-01 00:00:05.075600 PST,365.5046545
2009-01-01 00:00:05.075800 PST,365.5046545
2009-01-01 00:00:05.076000 PST,365.5046545
2009-01-01 00:00:05.076200 PST,365.5046545
2009-01-01 00:00:05.076400 PST,365.5046545
2009-01-01 00:00:05.076600 PST,365.5046545
2009-01-01 00:00:05.076800 PST,365.5046545
2009-01-01 00:00:05.077000 PST,365.5046545
2009-01-01 00:00:05.077200 PST,365.5046545
2009-01-01 00:00:05.077400 PST,365.5046545
2009-01-01 00:00:05.077600 PST,365.5046545
2009-01-01 00:00:05.077800 PST,365.5046545
2009-01-01 00:00:05.078000 PST,365.5046545
2009-01-01 00:00:05.078200 PST,365.5046545
2009-01-01 00:00:05.078400 PST,365.5046545
2009-01-01 00:00:05.078600 PST,365.5046545
2009-01-01 00:00:05.078800 PST,365.5046545
2009-01-01 00:00:05.079000 PST,365.5046545
2009-01-01 00:00:05.079200 PST,365.5046545
2009-01-01 00:00:05.079400 PST,365.5046545
2009-01-01 00:00:05.079600 PST,365.5046545
2009-01-01 00:00:05.079800 PST,365.5046545
2009-01-01 00:00:05.080000 PST,365.5046545
2009-01-01 00:00:05.080200 PST,365.5046545
2009-01-01 00:00:05.080400 PST,365.5046545
2009-01-01 00:00:05.080600 PST,365.5046545
2009-01-01 00:00:05.080800 PST,365.5046545
2009-01-01 00:00:05.081000 PST,365.5046545
2009-01-01 00:00:05.081200 PST,365.5046545
2009-01-01 00:00:05.081400 PST,365.5046545
2009-01-01 00:00:05.081600 PST,365.5046545
2009-01-01 00:00:05.081800 PST,365.5046545
2009-01-01 00:00:05.082000 PST,365.5046545
2009-01-01 00:00:05.082200 PST,365.5046545
2009-01-01 00:00:05.082400 PST,365.5046545
2009-01-01 00:00:05.082600 PST,365.5046545
2009-01-01 00:00:05.082800 PST,365.5046545
2009-01-01 00:00:05.083000 PST,365.5046545
2009-01-01 00:00:05.083200 PST,365.5046545
2009-01-01 00:00:05.083400 PST,365.5046545
2009-01-01 00:00:05.083600 PST,365.5046545
2009-01-01 00:00:05.083800 PST,365.5046545
2009-01-01 00:00:05.084000 PST,365.5046545
2009-01-01 00:00:05.084200 PST,365.5046545
2009-01-01 00:00:05.084400 PST,365.5046545
2009-01-01 00:00:05.084600 PST,365.5046545
2009-01-01 00:00:05.084800 PST,365.5046545
2009-01-01 00:00:05.085000 PST,365.5046545
2009-01-01 00:00:05.085200 PST,365.5046545
2009-01-01 00:00:05.085400 PST,365.5046545
2009-01-01 00:00:05.085600 PST,365.5046545
2009-01-01 00:00:05.085800 PST,365.5046545
2009-01-01 00:00:05.086000 PST,365.5046545
2009-01-01 00:00:05.086200 PST,365.5046545
2009-01-01 00:00:05.086400 PST,365.5046545
2009-01-01 00:00:05.086600 PST,365.5046545
2009-01-01 00:00:05.086800 PST,365.5046545
2009-01-01 00:00:05.087000 PST,365.5046545
2009-01-01 00:00:05.087200 PST,365.5046545
2009-01-01 00:00:05.087400 PST,365.5046545
2009-01-01 00:00:05.087600 PST,365.5046545
2009-01-01 00:00:05.087800 PST,365.5046545
2009-01-01 00:00:05.088000 PST,365.5046545
2009-01-01 00:00:05.088200 PST,365.5046545
2009-01-01 00:00:05.088400 PST,365.5046545
2009-01-01 00:00:05.088600 PST,365.5046545
2009-01-01 00:00:05.088800 PST,365.5046545
2009-01-01 00:00:05.089000 PST,365.5046545
2009-01-01 00:00:05.089200 PST,365.5046545
2009-01-01 00:00:05.089400 PST,365.5046545
2009-01-01 00:00:05.089600 PST,365.5046545
2009-01-01 00:00:05.089800 PST,365.5046545
2009-01-01 00:00:05.090000 PST,365.5046545
2009-01-01 00:00:05.090200 PST,365.5046545
2009-01-01 00:00:05.090400 PST,365.5046545
2009-01-01 00:00:05.090600 PST,365.5046545
2009-01-01 00:00:05.090800 PST,365.5046545
2009-01-01 00:00:05.091000 PST,365.5046545
2009-01-01 00:00:05.091200 PST,365.5046545
2009-01-01 00:00:05.091400 PST,365.5046545
2009-01-01 00:00:05.091600 PST,365.5046545
2009-01-01 00:00:05.091800 PST,365.5046545
2009-01-01 00:00:05.092000 PST,365.5046545
2009-01-01 00:00:05.092200 PST,365.5046545
2009-01-01 00:00:05.092400 PST,365.5046545
2009-01-01 00:00:05.092600 PST,365.5046545
2009-01-01 00:00:05.092800 PST,365.5046545
2009-01-01 00:00:05.093000 PST,365.5046545
2009-01-01 00:00:05.093200 PST,365.5046545
2009-01-01 00:00:05.093400 PST,365.5046545
2009-01-01 00:00:05.093600 PST,365.5046545
2009-01-01 00:00:05.093800 PST,365.5046545
2009-01-01 00:00:05.094000 PST,365.5046545
2009-01-01 00:00:05.094200 PST,365.5046545
2009-01-01 00:00:05.094400 PST,365.5046545
2009-01-01 00:00:05.094600 PST,365.5046545
2009-01-01 00:00:05.094800 PST,365.5046545
2009-01-01 00:00:05.095000 PST,365.5046545
2009-01-01 00:00:05.095200 PST,365.5046545
2009-01-01 00:00:05.095400 PST,365.5046545
2009-01-01 00:00:05.095600 PST,365.5046545
2009-01-01 00:00:05.095800 PST,365.5046545
2009-01-01 00:00:05.096000 PST,365.5046545
2009-01-01 00:00:05.096200 PST,365.5046545
2009-01-01 00:00:05.096400 PST,365.5046545
2009-01-01 00:00:05.096600 PST,365.5046545
2009-01-01 00:00:05.096800 PST,365.5046545
2009-01-01 00:00:05.097000 PST,365.5046545
2009-01-01 00:00:05.097200 PST,365.5046545
2009-01-01 00:00:05.097400 PST,365.5046545
2009-01-01 00:00:05.097600 PST,365.5046545
2009-01-01 00:00:05.097800 PST,365.5046545
2009-01-01 00:00:05.098000 PST,365.5046545
2009-01-01 00:00:05.098200 PST,365.5046545
2009-01-01 00:00:05.098400 PST,365.5046545
2009-01-01 00:00:05.098600 PST,365.5046545
2009-01-01 00:00:05.098800 PST,365.5046545
2009-01-01 00:00:05.099000 PST,365.5046545
2009-01-01 00:00:05.099200 PST,365.5046545
2009-01-01 00:00:05.099400 PST,365.5046545
2009-01-01 00:00:05.099600 PST,365.5046545
2009-01-01 00:00:05.099800 PST,365.5046545
2009-01-01 00:00:05.100000 PST,365.5046545
2009-01-01 00:00:05.100200 PST,365.5046545
2009-01-01 00:00:05.100400 PST,365.5046545
2009-01-01 00:00:05.100600 PST,365.5046545
2009-01-01 00:00:05.100800 PST,365.5046545
2009-01-01 00:00:05.101000 PST,365.5046545
2009-01-01 00:00:05.101200 PST,365.5046545
2009-01-01 00:00:05.101400 PST,365.5046545
2009-01-01 00:00:05.101600 PST,365.5046545
2009-01-01 00:00:05.101800 PST,365.5046545
2009-01-01 00:00:05.102000 PST,365.5046545
2009-01-01 00:00:05.102200 PST,365.5046545
2009-01-01 00:00:05.102400 PST,365.5046545
2009-01-01 00:00:05.102600 PST,365.5046545
2009-01-01 00:00:05.102800 PST,365.5046545
2009-01-01 00:00:05.103000 PST,365.5046545
2009-01-01 00:00:05.103200 PST,365.5046545
2009-01-01 00:00:05.103400 PST,365.5046545
2009-01-01 00:00:05.103600 PST,365.5046545
2009-01-01 00:00:05.103800 PST,365.5046545
2009-01-01 00:00:05.104000 PST,365.5046545
2009-01-01 00:00:05.104200 PST,365.5046545
2009-01-01 00:00:05.104400 PST,365.5046545
2009-01-01 00:00:05.104600 PST,365.5046545
2009-01-01 00:00:05.104800 PST,365.5046545
2009-01-01 00:00:05.105000 PST,365.5046545
2009-01-01 00:00:05.105200 PST,365.5046545
2009-01-01 00:00:05.105400 PST,365.5046545
2009-01-01 00:00:05.105600 PST,365.5046545
2009-01-01 00:00:05.105800 PST,365.5046545
2009-01-01 00:00:05.106000 PST,365.5046545
2009-01-01 00:00:05.106200 PST,365.5046545
2009-01-01 00:00:05.106400 PST,365.5046545
2009-01-01 00:00:05.106600 PST,365.5046545
2009-01-01 00:00:05.106800 PST,365.5046545
2009-01-01 00:00:05.107000 PST,365.5046545
2009-01-01 00:00:05.107200 PST,365.5046545
2009-01-01 00:00:05.107400 PST,365.5046545
2009-01-01 00:00:05.107600 PST,365.5046545
2009-01-01 00:00:05.107800 PST,365.5046545
2009-01-01 00:00:05.108000 PST,365.5046545
2009-01-01 00:00:05.108200 PST,365.5046545
2009-01-01 00:00:05.108400 PST,365.5046545
2009-01-01 00:00:05.108600 PST,365.5046545
2009-01-01 00:00:05.108800 PST,365.5046545
2009-01-01 00:00:05.109000 PST,365.5046545
2009-01-01 00:00:05.109200 PST,365.5046545
2009-01-01 00:00:05.109400 PST,365.5046545
2009-01-01 00:00:05.109600 PST,365.5046545
2009-01-01 00:00:05.109800 PST,365.5046545
2009-01-01 00:00:05.110000 PST,365.5046545
2009-01-01 00:00:05.110200 PST,365.5046545
2009-01-01 00:00:05.110400 PST,365.5046545
2009-01-01 00:00:05.110600 PST,365.5046545
